Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000150093,ITGB1,894,4.04258,91,-0.3991,96,-0.3165,36,-1.7674,25,-2.2972,85,-0.5067,27,-2.2116,22,-2.6054,65,-0.9180,72,-0.7690,53,-1.2161,51,-1.2849
ENSG00000099250,NRP1,62,1.48849,1,-3.9156,17,-0.5435,43,0.86329,35,0.55238,9,-1.4513,24,-0.0590,30,0.30113,10,-1.3983,33,0.42450,18,-0.4999,12,-1.1240
ENSG00000148498,PARD3,203,2.67106,63,0.54304,17,-1.4038,50,0.17772,8,-2.5904,4,-3.3542,30,-0.5976,14,-1.8078,49,0.13850,84,1.00660,36,-0.3389,9,-2.3775
ENSG00000108094,CUL2,11,-1.3447,10,-1.5021,19,-0.5838,20,-0.5670,31,0.12536,19,-0.5953,34,0.29652,73,1.81829,18,-0.6956,34,0.28259,8,-1.8954,19,-0.6118
ENSG00000095794,CREM,80,1.17406,27,-0.5557,13,-1.6573,17,-1.2582,24,-0.7244,51,0.43893,30,-0.4038,58,0.70975,23,-0.8134,43,0.14878,23,-0.7865,58,0.63755
ENSG00000108100,CCNY,96,-0.1141,66,-0.6738,71,-0.5601,67,-0.6538,80,-0.3869,119,0.22674,110,0.10577,112,0.14941,145,0.54360,131,0.37587,74,-0.5133,154,0.64290
ENSG00000177283,FZD8,25,0.75180,8,-1.0387,7,-1.1682,22,0.56264,2,-2.7888,0,-5.5028,3,-2.2835,5,-1.6601,4,-1.8552,84,3.03232,36,1.35862,0,-4.5040
ENSG00000198105,ZNF248,54,0.57996,21,-0.8789,59,0.71750,50,0.44889,43,0.21267,41,0.14583,49,0.41876,43,0.22555,15,-1.3297,19,-1.0125,13,-1.5574,37,-0.0205
ENSG00000175395,ZNF25,21,-1.4252,17,-1.7479,23,-1.3202,66,0.29914,67,0.32567,67,0.32649,79,0.58868,77,0.60776,28,-0.9855,28,-1.0233,63,0.22292,96,0.89899
ENSG00000189180,ZNF33A,55,0.11919,37,-0.4694,78,0.68174,35,-0.5792,38,-0.4414,76,0.63516,38,-0.4535,68,0.51120,36,-0.5149,73,0.57306,17,-1.6571,41,-0.3153
ENSG00000075407,ZNF37A,119,0.22298,108,0.08202,82,-0.3498,207,1.13080,86,-0.2760,127,0.32768,182,0.91710,86,-0.2960,61,-0.8066,74,-0.5131,50,-1.1044,70,-0.5850
ENSG00000196693,ZNF33B,42,0.80788,3,-3.0764,43,0.84836,39,0.67419,9,-1.5180,28,0.15988,38,0.64946,32,0.40801,8,-1.6541,15,-0.7798,16,-0.6769,23,-0.1459
ENSG00000165733,BMS1,222,1.47150,69,-0.4146,86,-0.0862,97,0.10833,89,-0.0365,110,0.30806,133,0.60652,84,-0.1370,67,-0.4660,53,-0.8136,51,-0.8779,35,-1.4522
ENSG00000169826,CSGALNACT2,34,0.91024,23,0.31473,0,-5.7039,21,0.13717,17,-0.1495,14,-0.4692,37,1.08713,16,-0.2698,19,0.01104,24,0.37895,12,-0.6605,13,-0.6122
ENSG00000198915,RASGEF1A,0,-6.8566,14,-1.5409,25,-0.6426,35,-0.1547,39,0.02037,55,0.56420,40,0.06939,64,0.92083,40,0.08332,34,-0.2005,35,-0.1504,54,0.54538
ENSG00000169813,HNRNPF,29,-0.4839,54,0.45639,105,1.58580,22,-0.9176,37,-0.1384,17,-1.2580,17,-1.2760,36,-0.1669,42,0.05148,45,0.19117,49,0.30686,32,-0.3269
ENSG00000169740,ZNF32,12,-1.7538,22,-0.9364,27,-0.6305,38,-0.0897,37,-0.1188,24,-0.8060,28,-0.5630,58,0.62674,40,-0.0106,42,0.07751,44,0.14013,95,1.39500
ENSG00000107551,RASSF4,14,-1.7375,75,0.81338,82,0.94642,86,1.02997,43,-0.0689,12,-1.9621,21,-1.1616,8,-2.6860,47,0.07649,66,0.60710,102,1.32848,23,-1.0115
ENSG00000165512,ZNF22,41,0.85028,21,-0.2059,48,1.10268,23,-0.0334,16,-0.6111,18,-0.4135,31,0.40101,18,-0.4183,20,-0.2847,18,-0.4561,15,-0.6844,23,-0.0431
ENSG00000172661,WASHC2C,23,0.06374,19,-0.2104,35,0.70585,12,-0.8774,17,-0.3834,18,-0.3175,31,0.49675,28,0.40846,7,-1.6700,27,0.30056,29,0.40579,14,-0.6852
ENSG00000265354,TIMM23,20,-0.7774,16,-1.1193,9,-2.0080,59,0.85589,58,0.82748,13,-1.4142,40,0.24521,49,0.64418,10,-1.7408,30,-0.2098,20,-0.7691,70,1.15876
ENSG00000266412,NCOA4,138,0.65719,66,-0.4889,77,-0.2573,71,-0.3942,97,0.09475,83,-0.1458,105,0.21416,74,-0.3515,87,-0.0817,106,0.23676,138,0.64911,72,-0.3753
ENSG00000170324,FRMPD2,1,-4.5204,7,-1.9088,0,-7.3456,28,0.23409,59,1.42733,17,-0.5654,19,-0.4106,22,-0.1887,32,0.41272,13,-0.9252,26,0.10252,73,1.82466
ENSG00000107643,MAPK8,16,-1.6413,25,-0.9309,51,0.13506,42,-0.1767,62,0.42910,31,-0.6082,42,-0.1601,67,0.62215,39,-0.2955,37,-0.3583,68,0.57812,63,0.47134
ENSG00000225830,ERCC6,42,0.51064,28,-0.1215,17,-0.8284,43,0.58109,19,-0.7236,23,-0.3861,51,0.84393,42,0.57932,24,-0.3477,36,0.29397,7,-2.1049,16,-0.9205
ENSG00000197444,OGDHL,29,-1.1196,14,-2.2287,41,-0.6108,55,-0.1743,124,1.13217,60,-0.0489,68,0.15112,48,-0.3998,61,-0.0069,64,0.06611,104,0.83781,83,0.47514
ENSG00000227345,PARG,23,-0.9886,34,-0.4464,22,-1.0696,62,0.48313,28,-0.7213,82,0.94614,82,0.94464,53,0.26136,30,-0.6019,66,0.60151,31,-0.5534,22,-1.0805
ENSG00000099290,WASHC2A,40,0.35684,26,-0.2743,21,-0.6374,62,1.08081,26,-0.2728,33,0.07395,33,0.04640,38,0.32764,14,-1.1730,31,-0.0476,19,-0.7461,29,-0.1326
ENSG00000198964,SGMS1,26,-0.1224,35,0.34446,24,-0.2723,38,0.46863,23,-0.2882,37,0.40895,28,-0.0327,25,-0.1993,24,-0.2165,35,0.32599,15,-0.9800,32,0.20622
ENSG00000185532,PRKG1,230,3.58594,12,-1.5430,6,-2.6387,29,-0.3105,8,-2.1758,11,-1.6813,3,-3.5390,22,-0.7189,13,-1.5037,51,0.58593,32,-0.1351,16,-1.1755
ENSG00000177613,CSTF2T,7,-1.6834,16,-0.4457,40,0.98586,19,-0.1762,16,-0.4295,15,-0.5755,16,-0.4452,25,0.23746,17,-0.3240,22,0.05558,25,0.24554,37,0.83303
ENSG00000122873,CISD1,32,-1.9445,35,-1.8012,103,-0.1947,166,0.55045,154,0.43155,123,0.07932,137,0.24288,139,0.29954,85,-0.4994,104,-0.1867,131,0.17749,174,0.63002
ENSG00000072401,UBE2D1,1,-4.6044,12,-1.0935,31,0.31911,30,0.24922,35,0.47139,22,-0.2200,16,-0.6556,25,-0.0388,20,-0.3797,25,-0.0078,55,1.22387,35,0.47951
ENSG00000108064,TFAM,38,-0.1962,30,-0.5320,51,0.25337,45,0.05461,43,-0.0039,61,0.54745,71,0.79305,52,0.31514,21,-1.0677,34,-0.3604,36,-0.2643,27,-0.7352
ENSG00000237949,LINC00844,0,-8.4126,346,1.87261,646,3.21153,13,-3.1574,24,-2.3329,27,-2.1557,6,-4.2547,17,-2.9323,140,0.32353,61,-0.9411,84,-0.4631,97,-0.2433
ENSG00000165443,PHYHIPL,5,-4.8010,108,-0.4419,250,0.88751,84,-0.8256,103,-0.5135,98,-0.5837,117,-0.3246,236,0.89284,93,-0.6760,205,0.56377,197,0.49513,138,-0.0651
ENSG00000148541,FAM13C,173,1.85387,138,1.43710,99,0.86794,28,-1.0653,57,-0.0039,29,-1.0417,34,-0.7850,36,-0.7514,41,-0.5189,17,-1.7887,16,-1.8710,40,-0.5437
ENSG00000165449,SLC16A9,0,-6.0647,107,2.81042,30,0.48421,23,0.08905,1,-3.9376,5,-2.1365,4,-2.5412,1,-3.7461,9,-1.3510,88,2.39047,16,-0.4836,0,-7.1839
ENSG00000108091,CCDC6,105,0.17293,36,-1.4488,55,-0.8062,78,-0.3001,83,-0.1902,105,0.17041,154,0.78943,139,0.68321,49,-0.9892,99,0.07308,95,0.00938,88,-0.1101
ENSG00000151150,ANK3,33,-3.8366,748,0.82314,744,0.81409,552,0.32959,459,0.03911,662,0.62272,487,0.13059,578,0.44589,309,-0.5697,180,-1.3846,174,-1.4353,317,-0.5333
ENSG00000072422,RHOBTB1,28,0.74229,28,0.74199,10,-0.8963,25,0.54213,26,0.64373,21,0.25374,18,0.01935,17,-0.0765,21,0.30583,5,-1.7860,6,-1.4403,6,-1.5886
ENSG00000150347,ARID5B,298,1.78261,125,0.31863,97,-0.0765,100,-0.0368,71,-0.5639,65,-0.6910,133,0.41455,137,0.51060,39,-1.4628,59,-0.8367,26,-2.0556,44,-1.2908
ENSG00000138311,ZNF365,14,-2.9023,25,-2.1219,72,-0.5540,66,-0.6897,114,0.14896,225,1.25910,227,1.27895,187,1.07705,39,-1.4802,48,-1.1621,52,-1.0508,91,-0.2039
ENSG00000181915,ADO,26,-0.6510,38,-0.0824,18,-1.1709,39,-0.0632,30,-0.4530,58,0.56757,54,0.45860,53,0.48857,21,-0.9820,32,-0.3578,40,0.00227,61,0.64387
ENSG00000148572,NRBF2,12,-1.1791,15,-0.8723,57,1.25885,16,-0.7015,31,0.26156,5,-2.2789,36,0.50587,51,1.21058,21,-0.3113,15,-0.8454,18,-0.5997,12,-1.1211
ENSG00000171988,JMJD1C,583,1.32926,243,-0.0958,233,-0.1641,540,1.19441,221,-0.2464,228,-0.1954,454,0.90304,224,-0.2395,90,-1.6005,184,-0.5270,79,-1.7865,61,-2.1534
ENSG00000165476,REEP3,121,1.27094,160,1.77031,257,2.72771,29,-0.9732,15,-1.9218,3,-4.2680,32,-0.8328,12,-2.3109,10,-2.5040,33,-0.7687,18,-1.6671,16,-1.8700
ENSG00000183230,CTNNA3,19,-0.5590,203,3.87997,70,1.50775,0,-5.4572,4,-2.7221,0,-8.1529,7,-2.0888,3,-3.0772,40,0.57884,0,-5.4158,4,-2.6890,8,-1.7861
ENSG00000198739,LRRTM3,12,-2.1384,5,-3.1772,28,-0.8590,74,0.63875,53,0.11925,51,0.05732,64,0.41868,107,1.44356,20,-1.3425,34,-0.5473,41,-0.2700,44,-0.1645
ENSG00000108176,DNAJC12,2,-3.7923,14,-1.0405,59,1.21969,31,0.19132,33,0.26726,29,0.07868,32,0.22767,42,0.73950,13,-1.1616,34,0.32063,9,-1.6909,20,-0.4762
ENSG00000096717,SIRT1,8,-1.4725,20,-0.0985,17,-0.3881,20,-0.0948,10,-1.1176,40,0.96029,36,0.81368,32,0.70997,29,0.44346,20,-0.1369,9,-1.3211,8,-1.5125
ENSG00000148634,HERC4,21,-1.2200,38,-0.3271,52,0.14301,65,0.49686,61,0.39885,31,-0.6602,55,0.22386,55,0.25566,20,-1.3178,60,0.37017,61,0.39850,43,-0.1690
ENSG00000096746,HNRNPH3,95,-0.5759,187,0.47416,185,0.45597,123,-0.1886,108,-0.3897,166,0.27869,121,-0.2150,128,-0.1348,125,-0.1599,160,0.22787,132,-0.0804,145,0.07190
ENSG00000204130,RUFY2,153,0.47808,185,0.79205,150,0.44727,171,0.65885,77,-0.5787,86,-0.4228,131,0.22795,122,0.13408,71,-0.7055,67,-0.7853,70,-0.7374,62,-0.9041
ENSG00000122912,SLC25A16,29,0.14396,13,-1.0428,28,0.10897,19,-0.5125,30,0.18731,3,-3.1647,42,0.73747,26,0.00428,39,0.60306,32,0.28326,28,0.12590,27,0.04728
ENSG00000060339,CCAR1,838,1.78121,744,1.56314,133,-1.1848,515,0.92709,257,-0.1855,180,-0.7289,231,-0.3488,168,-0.8845,173,-0.7857,153,-0.9682,119,-1.3470,81,-1.9086
ENSG00000165730,STOX1,1,-4.5796,11,-1.5946,33,0.11159,25,-0.3276,18,-0.7975,29,-0.0944,27,-0.2365,19,-0.7959,30,-0.0748,121,2.33789,29,-0.1143,42,0.48711
ENSG00000107625,DDX50,46,0.10932,23,-0.9435,28,-0.6226,41,-0.0518,40,-0.0894,56,0.41701,43,-0.0025,51,0.29412,21,-1.0590,67,0.70236,39,-0.1393,50,0.25020
ENSG00000165732,DDX21,352,1.78723,119,-0.0175,99,-0.3050,96,-0.3621,65,-0.9378,151,0.35470,236,1.08180,110,-0.1570,44,-1.5181,97,-0.3369,37,-1.7826,54,-1.2198
ENSG00000198954,KIF1BP,47,-0.2654,18,-1.6840,90,0.76784,50,-0.1673,37,-0.6112,32,-0.8268,61,0.14065,80,0.65022,35,-0.7042,72,0.40627,63,0.19366,57,0.03529
ENSG00000122958,VPS26A,25,-1.4466,74,0.18251,106,0.76975,64,-0.0289,75,0.21727,94,0.57771,89,0.48748,64,-0.0364,46,-0.5325,38,-0.8229,58,-0.1936,53,-0.3216
ENSG00000156502,SUPV3L1,40,0.05608,25,-0.6855,44,0.18032,69,0.91147,61,0.70315,4,-3.3332,38,-0.0201,34,-0.2236,26,-0.6369,19,-1.0982,63,0.77756,49,0.37546
ENSG00000156515,HK1,85,-1.0985,52,-1.8295,113,-0.6694,200,0.20954,335,1.05471,151,-0.2267,168,-0.0594,179,0.04659,150,-0.2346,101,-0.8436,303,0.88311,255,0.59829
ENSG00000171224,FAM241B,0,-6.1954,2,-3.4226,9,-1.4067,18,-0.4140,32,0.44337,18,-0.4127,21,-0.1730,45,1.13591,14,-0.8135,22,-0.1089,29,0.28741,56,1.37276
ENSG00000079332,SAR1A,153,0.75908,68,-0.5117,104,0.13741,109,0.20877,109,0.20827,58,-0.7586,100,0.08159,104,0.14592,94,-0.0146,69,-0.4901,92,-0.0522,74,-0.3979
ENSG00000180817,PPA1,97,-0.7630,78,-1.0951,194,0.29585,155,-0.0558,159,-0.0151,109,-0.5907,180,0.17767,183,0.22846,126,-0.3683,155,-0.0518,283,0.91411,182,0.20244
ENSG00000172731,LRRC20,23,0.09274,4,-2.4765,22,0.07553,29,0.45329,22,0.04388,27,0.37314,11,-0.9644,18,-0.2956,39,0.95362,10,-1.1341,33,0.69591,22,0.05182
ENSG00000148730,EIF4EBP2,116,0.54442,60,-0.4779,122,0.62552,63,-0.4221,45,-0.9152,72,-0.2158,70,-0.2408,46,-0.9292,106,0.39257,148,0.93636,125,0.66836,50,-0.7468
ENSG00000166224,SGPL1,20,0.36978,22,0.48275,2,-2.6394,26,0.75717,15,-0.0431,26,0.74808,4,-1.8590,9,-0.9219,20,0.33429,26,0.74993,18,0.17087,10,-0.6494
ENSG00000166228,PCBD1,29,0.10677,17,-0.7438,0,-5.7997,35,0.40731,23,-0.2700,25,-0.1092,11,-1.3268,31,0.21881,42,0.68171,54,1.10233,13,-1.1052,43,0.69846
ENSG00000107731,UNC5B,31,0.41191,100,2.46899,46,1.04457,7,-1.8678,7,-1.8069,16,-0.5774,13,-0.8526,13,-0.9306,23,-0.0370,26,0.10128,7,-1.7518,8,-1.5970
ENSG00000107738,VSIR,66,1.59289,11,-1.1760,4,-2.6114,25,-0.0022,11,-1.2412,1,-3.9611,16,-0.6261,6,-2.1017,25,-0.0086,85,2.07151,41,0.81001,25,0.03499
ENSG00000197746,PSAP,539,-0.6342,757,-0.1122,1191,0.60558,799,-0.0299,881,0.12297,235,-1.8741,543,-0.6245,884,0.14118,524,-0.6768,1121,0.50749,1375,0.84085,851,0.06943
ENSG00000107742,SPOCK2,83,-1.3323,81,-1.3546,253,0.37882,229,0.21948,357,0.94061,112,-0.8819,154,-0.3895,141,-0.5654,200,0.01089,231,0.23244,381,1.05275,222,0.17130
ENSG00000166295,ANAPC16,261,1.77733,85,-0.0843,93,0.04405,57,-0.7101,40,-1.2177,113,0.35439,84,-0.1091,63,-0.5788,69,-0.4181,103,0.20681,45,-1.0420,95,0.07894
ENSG00000168209,DDIT4,46,0.29811,77,1.15834,56,0.62234,29,-0.4059,5,-2.9609,6,-2.7671,5,-2.8534,17,-1.2481,42,0.17943,80,1.22561,75,1.11674,34,-0.1513
ENSG00000148719,DNAJB12,28,-0.1252,22,-0.5011,16,-0.9821,38,0.35218,28,-0.0922,30,-0.0283,14,-1.1725,27,-0.1810,21,-0.5245,42,0.50345,47,0.68670,54,0.91996
ENSG00000107745,MICU1,122,0.63332,44,-0.9308,39,-1.1209,111,0.47995,96,0.24508,67,-0.3060,136,0.80596,111,0.52402,32,-1.4013,94,0.20422,57,-0.5563,46,-0.8786
ENSG00000122884,P4HA1,32,0.23280,35,0.38434,40,0.58032,29,0.05206,13,-1.1265,10,-1.5430,15,-0.9123,13,-1.2325,36,0.41393,56,1.13616,45,0.75295,24,-0.2445
ENSG00000138286,FAM149B1,29,0.58192,12,-0.7894,38,1.01398,16,-0.3547,17,-0.2966,33,0.75551,13,-0.6963,12,-0.7938,11,-0.8501,28,0.47393,26,0.41442,16,-0.4028
ENSG00000213551,DNAJC9,67,1.01375,24,-0.6013,45,0.38102,63,0.90600,37,0.07088,27,-0.4193,36,0.02617,43,0.35130,18,-0.9748,23,-0.6613,9,-2.0121,25,-0.5365
ENSG00000182180,MRPS16,78,0.92258,51,0.25567,38,-0.2132,72,0.81066,53,0.31429,17,-1.4225,39,-0.1588,36,-0.3353,45,0.04237,35,-0.3474,22,-1.0445,45,0.05583
ENSG00000138279,ANXA7,55,-0.9476,37,-1.5384,207,1.13443,88,-0.2492,86,-0.2722,63,-0.7601,95,-0.1273,123,0.30839,87,-0.2628,123,0.27779,135,0.42604,116,0.19409
ENSG00000107758,PPP3CB,89,-1.5235,41,-2.6515,277,0.20368,252,0.05564,383,0.72284,201,-0.2952,197,-0.3284,345,0.61574,181,-0.4586,111,-1.1957,412,0.84447,331,0.48426
ENSG00000166348,USP54,69,0.97471,72,1.05490,196,2.98828,20,-0.9707,19,-0.9982,13,-1.5365,12,-1.6966,6,-2.8189,9,-2.0209,20,-0.9349,20,-0.9223,25,-0.6419
ENSG00000176986,SEC24C,10,-1.4278,22,-0.3300,59,1.25755,13,-1.0897,41,0.62881,9,-1.6197,17,-0.6781,36,0.46262,36,0.43073,21,-0.3874,25,-0.1250,29,0.09445
ENSG00000196968,FUT11,92,1.78605,51,0.76823,15,-1.0654,32,0.01036,40,0.38777,23,-0.4935,36,0.19740,21,-0.6649,16,-0.9686,18,-0.8038,16,-0.9992,27,-0.2370
ENSG00000172586,CHCHD1,20,-1.0731,21,-1.0450,53,0.37818,36,-0.1931,40,-0.0322,44,0.11167,32,-0.4025,47,0.21470,44,0.08878,63,0.66855,54,0.42126,36,-0.2106
ENSG00000214655,ZSWIM8,12,-1.2985,30,0.06562,32,0.18970,47,0.78572,15,-0.9478,3,-2.9903,27,-0.0925,24,-0.2694,32,0.21373,32,0.21361,52,0.98251,38,0.44099
ENSG00000166507,NDST2,6,-1.6311,14,-0.4504,3,-2.5662,25,0.47698,20,0.13381,19,0.05161,25,0.47600,16,-0.2428,17,-0.1394,13,-0.5196,46,1.48791,20,0.12797
ENSG00000148660,CAMK2G,158,-0.3927,100,-1.0781,257,0.37088,226,0.16729,428,1.21315,101,-1.0691,126,-0.7325,134,-0.6829,178,-0.2045,230,0.19431,348,0.86213,221,0.13510
ENSG00000035403,VCL,934,4.65186,16,-2.8091,29,-1.9270,41,-1.4238,48,-1.2000,28,-1.9759,35,-1.6720,54,-1.0756,30,-1.8852,38,-1.5551,45,-1.2791,22,-2.3295
ENSG00000185009,AP3M1,10,-0.8633,31,0.82584,4,-2.2833,24,0.46050,10,-0.9339,4,-2.2002,13,-0.4488,25,0.53709,16,-0.1744,35,1.06509,17,-0.1090,22,0.29815
ENSG00000156110,ADK,28,0.39196,14,-0.6541,25,0.18509,24,0.12663,15,-0.6174,11,-0.9796,20,-0.1240,15,-0.6458,25,0.19593,36,0.77770,33,0.64229,25,0.18905
ENSG00000156650,KAT6B,515,1.26927,460,1.07479,196,-0.2899,344,0.59284,179,-0.4322,216,-0.1424,341,0.58150,156,-0.6833,160,-0.6019,140,-0.8069,96,-1.3671,117,-1.0693
ENSG00000156671,SAMD8,31,-1.4080,65,-0.3187,39,-1.0739,90,0.17460,63,-0.3784,85,0.09744,92,0.21912,125,0.79336,49,-0.7496,82,0.04070,110,0.49406,85,0.09115
ENSG00000165637,VDAC2,21,-2.0184,42,-1.0181,58,-0.5145,60,-0.4669,61,-0.4416,62,-0.4319,83,0.02499,101,0.36678,51,-0.7247,108,0.44694,148,0.96060,164,1.13510
ENSG00000165655,ZNF503,31,0.18876,6,-2.2961,50,0.95219,48,0.87529,41,0.64090,21,-0.4043,17,-0.6868,16,-0.8741,21,-0.4014,18,-0.6586,37,0.45679,35,0.40389
ENSG00000156113,KCNMA1,233,-0.4490,77,-2.0880,252,-0.3274,393,0.36802,318,0.03358,295,-0.0819,480,0.69032,454,0.66773,262,-0.2681,174,-0.8916,343,0.15328,312,0.00423
ENSG00000148606,POLR3A,21,-1.0487,34,-0.3481,31,-0.4599,72,0.84628,71,0.81532,39,-0.1525,50,0.24377,38,-0.1753,25,-0.7997,13,-1.7210,61,0.56522,59,0.51165
ENSG00000138326,RPS24,956,-0.0246,1203,0.33691,611,-0.7122,428,-1.2461,264,-1.9629,1612,0.81149,760,-0.3807,789,-0.3489,1384,0.56243,1523,0.71786,627,-0.6747,1685,0.88507
ENSG00000108175,ZMIZ1,87,-0.0235,61,-0.5547,138,0.71551,139,0.72695,84,-0.0823,38,-1.2532,99,0.18727,71,-0.3607,71,-0.3299,87,-0.0224,108,0.31840,91,0.04951
ENSG00000108179,PPIF,1,-4.4291,51,1.00760,79,1.78450,14,-0.9751,21,-0.3588,5,-2.2819,10,-1.4951,17,-0.6908,19,-0.5000,55,1.14796,52,1.04251,8,-1.8182
ENSG00000165424,ZCCHC24,85,-0.5227,598,2.89875,189,0.72999,47,-1.4006,48,-1.3625,67,-0.8909,62,-0.9967,16,-3.0911,175,0.60921,99,-0.2895,89,-0.4475,62,-0.9891
ENSG00000133678,TMEM254,18,0.01401,18,0.09133,13,-0.4205,14,-0.3421,24,0.48851,15,-0.2065,8,-1.1240,13,-0.5233,15,-0.2319,30,0.86812,28,0.72610,18,0.06077
ENSG00000122359,ANXA11,160,0.59487,20,-2.5341,104,-0.0858,113,0.04069,128,0.24248,78,-0.5223,154,0.53408,143,0.46987,85,-0.3984,82,-0.4515,115,0.07919,101,-0.1238
ENSG00000122378,PRXL2A,134,-1.7186,219,-0.9928,289,-0.5731,382,-0.1480,288,-0.5779,564,0.46770,509,0.30336,644,0.76331,392,-0.1055,647,0.68933,326,-0.3891,418,-0.0051
ENSG00000108219,TSPAN14,86,0.73591,26,-1.0769,52,-0.0540,47,-0.1989,57,0.07256,91,0.83708,50,-0.1057,41,-0.4436,63,0.24693,47,-0.2150,51,-0.0976,48,-0.1700
ENSG00000185737,NRG3,11,-1.5683,12,-1.4667,42,0.44224,40,0.37364,34,0.08733,25,-0.3617,30,-0.0701,49,0.76333,22,-0.5269,44,0.52434,29,-0.1127,24,-0.4007
ENSG00000165678,GHITM,109,-1.3211,73,-1.9109,184,-0.5331,190,-0.4851,498,1.04969,261,0.00769,273,0.07424,272,0.07306,232,-0.1785,253,-0.0430,337,0.40694,429,0.80187
ENSG00000148600,CDHR1,0,-5.4259,10,-0.4745,7,-0.9251,7,-0.9551,32,1.31768,7,-1.0788,23,0.75470,15,0.13111,25,0.90040,9,-0.5797,12,-0.1831,19,0.46497
ENSG00000107771,CCSER2,77,-0.9185,123,-0.2038,123,-0.1995,136,-0.0489,140,0.00485,159,0.19885,185,0.43658,189,0.52781,110,-0.3757,197,0.54243,75,-0.9529,118,-0.2676
ENSG00000182771,GRID1,5,-1.8570,24,0.28525,37,0.99901,26,0.41929,31,0.69719,5,-1.9430,19,-0.0904,15,-0.4715,10,-0.9992,19,-0.0670,45,1.33194,6,-1.6187
ENSG00000062650,WAPL,28,-1.0724,81,0.54938,34,-0.7698,58,0.02326,35,-0.7424,50,-0.2169,106,0.99510,85,0.71204,46,-0.3474,80,0.54042,31,-0.9015,22,-1.4321
ENSG00000122367,LDB3,248,2.57428,190,2.03253,236,2.46718,6,-3.2644,9,-2.7050,2,-4.6588,7,-3.1022,14,-2.1563,11,-2.4367,2,-4.4775,3,-4.3384,1,-5.1622
ENSG00000107779,BMPR1A,10,-1.2664,28,0.29046,33,0.51699,30,0.39308,24,0.04440,11,-1.1201,9,-1.3427,26,0.18658,10,-1.2854,51,1.22692,33,0.53745,14,-0.8107
ENSG00000173267,SNCG,11,-3.3608,26,-2.1850,15,-2.9960,39,-1.5709,386,2.10530,132,0.25176,100,-0.1771,103,-0.1415,85,-0.4167,61,-0.9273,162,0.58096,234,1.19714
ENSG00000148671,ADIRF,549,3.69748,29,-1.5242,36,-1.2296,16,-2.4265,4,-4.4327,65,-0.3342,6,-3.8031,33,-1.4479,67,-0.2934,133,0.79170,18,-2.1987,64,-0.3605
ENSG00000148672,GLUD1,62,-1.6739,170,-0.1739,259,0.49349,166,-0.2088,117,-0.7464,82,-1.2629,125,-0.6353,120,-0.7476,208,0.14354,496,1.59145,412,1.26622,128,-0.6027
ENSG00000223482,NUTM2A-AS1,26,0.36430,26,0.36524,18,-0.2261,20,-0.0427,15,-0.4585,6,-1.6717,11,-0.9162,26,0.42114,20,-0.0091,37,0.93741,13,-0.6666,21,0.06357
ENSG00000138138,ATAD1,30,-1.2268,52,-0.4082,46,-0.5856,105,0.70362,89,0.43815,50,-0.4614,65,-0.0689,85,0.39179,41,-0.7732,76,0.18504,70,0.05088,86,0.36978
ENSG00000171862,PTEN,157,0.42793,42,-1.5884,90,-0.4425,110,-0.1305,126,0.07701,93,-0.3974,173,0.57894,97,-0.3579,108,-0.1576,123,0.04354,204,0.84629,140,0.23933
ENSG00000107798,LIPA,26,-0.2728,84,1.63318,136,2.57819,9,-1.8624,24,-0.3638,3,-3.1525,4,-2.9772,12,-1.4545,15,-1.0752,30,-0.0773,18,-0.8311,31,-0.0065
ENSG00000119917,IFIT3,9,-1.0978,20,0.11218,1,-3.7847,5,-1.8809,14,-0.3947,26,0.50283,50,1.63880,9,-1.1693,16,-0.1984,55,1.80996,11,-0.7416,15,-0.2756
ENSG00000185745,IFIT1,15,-1.6685,22,-1.0742,81,0.93532,66,0.60581,70,0.70891,15,-1.5866,36,-0.3526,57,0.41158,30,-0.6301,29,-0.6413,52,0.22578,54,0.29722
ENSG00000152778,IFIT5,17,-0.5471,35,0.53287,3,-3.0379,19,-0.4213,14,-0.8920,31,0.37843,34,0.51947,39,0.80855,22,-0.1673,22,-0.1590,20,-0.3065,25,0.04599
ENSG00000138182,KIF20B,33,0.55468,45,1.08186,22,-0.0464,59,1.54240,5,-2.1658,16,-0.5034,26,0.21810,29,0.42893,12,-0.9893,13,-0.8315,4,-2.5546,4,-2.6346
ENSG00000148688,RPP30,9,-1.3522,14,-0.6186,24,0.14632,35,0.76540,22,0.05809,12,-0.8310,9,-1.3240,25,0.25984,14,-0.6094,39,0.94822,22,0.01897,30,0.48809
ENSG00000180628,PCGF5,47,-0.7497,55,-0.5020,76,-0.0060,76,-0.0117,75,-0.0352,85,0.15456,83,0.11757,85,0.17529,71,-0.1249,120,0.71258,78,0.03615,61,-0.3584
