Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000166181,API5,72,-0.2319,59,-0.5303,80,-0.0516,43,-1.0136,95,0.22501,93,0.17004,130,0.71415,82,-0.0170,81,-0.0361,84,0.02713
ENSG00000052841,TTC17,44,0.29710,25,-0.6161,56,0.68206,9,-2.0751,17,-1.2332,80,1.28210,31,-0.2652,48,0.40296,83,1.32880,16,-1.3632
ENSG00000149084,HSD17B12,155,0.60478,155,0.60819,142,0.46763,231,1.28020,74,-0.5939,91,-0.2354,59,-0.8898,53,-1.0614,82,-0.4013,78,-0.5160
ENSG00000187479,C11orf96,81,1.93767,92,2.17738,43,0.81646,1,-3.9459,13,-1.1517,15,-0.8044,0,-8.6047,0,-6.7884,44,0.84279,5,-2.5449
ENSG00000151348,EXT2,20,-0.6600,30,-0.0568,65,1.18691,29,-0.1241,36,0.23196,37,0.26880,26,-0.2736,27,-0.2495,25,-0.3605,23,-0.5426
ENSG00000085117,CD82,102,2.71247,31,0.51809,63,1.72264,27,0.27581,3,-3.1442,7,-1.6104,1,-4.4982,3,-3.0219,3,-2.8844,14,-0.7970
ENSG00000019505,SYT13,11,-4.0448,93,-1.0142,138,-0.4186,73,-1.3799,311,1.00637,125,-0.5723,310,0.87709,300,0.82376,120,-0.6323,187,0.06180
ENSG00000175264,CHST1,58,-1.2101,75,-0.8190,175,0.49655,66,-1.0120,99,-0.4410,192,0.64579,180,0.54564,273,1.24337,85,-0.6369,118,-0.1362
ENSG00000121671,CRY2,21,-1.7742,57,-0.2963,63,-0.1331,56,-0.3259,52,-0.4562,85,0.32682,76,0.16232,119,0.89154,85,0.34121,79,0.24409
ENSG00000121653,MAPK8IP1,229,0.22612,222,0.17894,201,0.01972,341,0.87732,171,-0.2567,173,-0.2109,144,-0.5014,204,0.04636,98,-1.0761,214,0.12820
ENSG00000121680,PEX16,22,-0.6640,38,0.16686,39,0.22264,43,0.38589,40,0.28871,57,0.83330,18,-0.9543,33,-0.0468,14,-1.3382,31,-0.1257
ENSG00000135365,PHF21A,50,1.47361,4,-2.1790,12,-0.8199,18,-0.1980,8,-1.4598,14,-0.5681,22,0.10533,20,-0.0103,31,0.66572,29,0.60204
ENSG00000149091,DGKZ,79,-1.7299,294,0.26264,159,-0.6971,395,0.74152,188,-0.4785,381,0.68310,224,-0.1656,325,0.42344,180,-0.5015,289,0.25865
ENSG00000110497,AMBRA1,4,-1.9758,2,-2.7828,31,1.05740,1,-3.3930,13,-0.3784,53,2.00172,12,-0.4908,21,0.40773,28,0.86462,8,-1.0868
ENSG00000175224,ATG13,63,0.03813,19,-1.7450,66,0.09333,39,-0.7260,72,0.25250,39,-0.7261,44,-0.5383,95,0.68111,73,0.26044,81,0.48652
ENSG00000175220,ARHGAP1,88,0.98767,39,-0.3164,56,0.25193,59,0.31940,25,-1.0320,45,-0.0878,35,-0.4816,62,0.39540,49,0.03695,46,-0.0861
ENSG00000175216,CKAP5,100,-0.1871,68,-0.7709,71,-0.7006,106,-0.0994,125,0.17629,118,0.07514,220,1.09625,128,0.19571,107,-0.0851,92,-0.3384
ENSG00000134569,LRP4,35,-0.4891,115,1.43229,173,2.20277,97,1.13365,13,-2.0603,35,-0.5112,4,-3.5847,24,-1.0898,11,-2.1338,31,-0.7491
ENSG00000149179,C11orf49,18,-2.0260,70,-0.0069,86,0.33313,75,0.12084,90,0.45564,91,0.41742,114,0.78171,64,-0.1357,45,-0.6672,47,-0.6471
ENSG00000149182,ARFGAP2,83,-0.1301,48,-0.9625,82,-0.1450,49,-0.9207,94,0.06209,152,0.84121,103,0.21405,106,0.24885,114,0.37395,79,-0.2277
ENSG00000134575,ACP2,13,-1.3264,4,-2.9597,47,0.60113,53,0.81761,46,0.67002,27,-0.2508,52,0.78434,24,-0.4058,34,0.12495,17,-0.9807
ENSG00000110514,MADD,37,-1.7857,81,-0.6242,75,-0.7495,63,-1.0202,159,0.46533,210,0.87866,136,0.16727,154,0.36694,117,-0.0643,137,0.20432
ENSG00000165915,SLC39A13,17,-0.2019,18,-0.1103,30,0.74696,11,-0.8653,18,-0.0991,18,-0.0889,12,-0.6393,22,0.27239,17,-0.1841,23,0.36600
ENSG00000165916,PSMC3,71,-1.3138,158,-0.0936,126,-0.4452,189,0.19038,241,0.65213,236,0.54572,207,0.33671,114,-0.5940,133,-0.3624,148,-0.2089
ENSG00000149187,CELF1,135,-0.0321,128,-0.1092,122,-0.1826,84,-0.7624,72,-1.0710,170,0.33361,212,0.69068,257,1.01788,204,0.63210,98,-0.5664
ENSG00000213619,NDUFS3,33,-2.0355,88,-0.5871,131,0.03303,199,0.70171,205,0.84916,188,0.60658,104,-0.3365,171,0.45112,78,-0.7752,71,-0.9683
ENSG00000110536,PTPMT1,22,-0.9341,77,1.01437,71,0.88433,88,1.24082,42,0.05482,31,-0.4181,16,-1.3686,24,-0.8079,15,-1.5039,32,-0.4366
ENSG00000123444,KBTBD4,4,-2.0954,10,-0.7733,10,-0.7598,12,-0.4573,31,1.16879,17,0.05980,21,0.32299,41,1.45528,1,-3.5841,11,-0.6985
ENSG00000172247,C1QTNF4,59,-1.9050,130,-0.7214,202,-0.0518,239,0.21562,206,-0.0165,267,0.39669,272,0.42296,472,1.35483,121,-0.8342,163,-0.4185
ENSG00000109919,MTCH2,46,-0.7902,100,0.42006,119,0.70974,100,0.42499,92,0.31674,69,-0.1645,120,0.72163,42,-0.9051,38,-1.0745,51,-0.6811
ENSG00000109920,FNBP4,109,1.33181,25,-1.0005,53,0.13915,8,-2.6580,21,-1.3460,32,-0.6599,45,-0.1355,43,-0.1923,170,2.15904,29,-0.8661
ENSG00000149177,PTPRJ,28,0.45581,7,-1.5360,6,-1.8008,36,0.83046,11,-0.9848,29,0.50618,24,0.16135,36,0.83867,23,0.10558,21,0.00126
ENSG00000086205,FOLH1,127,5.31363,2,-2.6428,4,-1.5959,3,-2.2746,0,-4.6925,6,-1.1276,12,-0.1765,0,-8.1536,2,-2.3071,1,-3.7898
ENSG00000134817,APLNR,181,3.16863,191,3.30780,0,-8.6731,27,-0.3081,0,-9.5376,1,-4.4719,0,-9.0887,0,-9.4624,1,-4.9972,0,-9.1084
ENSG00000149136,SSRP1,85,0.38390,46,-0.5819,60,-0.1730,75,0.18881,46,-0.6245,65,-0.0512,105,0.73113,82,0.32886,66,-0.0158,63,-0.1071
ENSG00000186907,RTN4RL2,8,-1.9674,11,-1.5840,9,-1.8521,8,-1.9662,57,1.15984,14,-1.2220,37,0.28836,72,1.38952,25,-0.2912,36,0.25566
ENSG00000134809,TIMM10,16,-1.6531,50,0.04556,63,0.39225,73,0.63076,88,1.09799,49,-0.0050,33,-0.6203,48,-0.0317,17,-1.5782,31,-0.7504
ENSG00000156587,UBE2L6,26,-0.8083,100,1.36280,48,0.15905,139,1.97878,34,-0.4234,14,-1.6573,19,-1.2668,30,-0.5755,19,-1.2618,31,-0.5941
ENSG00000149131,SERPING1,23,-0.5025,98,1.92436,50,0.75594,75,1.43770,13,-1.3943,44,0.52959,10,-1.7400,20,-0.7048,3,-3.1353,14,-1.2778
ENSG00000166793,YPEL4,14,-1.5131,9,-2.1315,20,-1.0444,5,-2.8955,76,1.21587,28,-0.5640,62,0.70528,64,0.76040,37,-0.1085,43,0.12542
ENSG00000156599,ZDHHC5,18,-0.2672,14,-0.6779,36,0.79989,5,-2.2208,32,0.67646,9,-1.3154,15,-0.5301,30,0.50365,23,0.05270,24,0.16544
ENSG00000156603,MED19,36,-0.1717,22,-0.8786,37,-0.1247,33,-0.3033,37,-0.1458,74,0.98753,59,0.60881,50,0.34353,44,0.14243,26,-0.6878
ENSG00000213593,TMX2,83,-0.2142,47,-1.0970,63,-0.6419,164,0.87234,147,0.77916,63,-0.6392,136,0.55612,65,-0.6061,66,-0.5810,84,-0.2192
ENSG00000211450,SELENOH,35,-2.2078,103,-0.5914,199,0.44193,120,-0.3574,297,1.28280,149,-0.0240,142,-0.0994,172,0.20921,85,-0.8833,107,-0.5809
ENSG00000198561,CTNND1,37,-0.3397,31,-0.6406,72,0.69669,33,-0.5401,45,-0.0665,47,0.00160,23,-1.0792,41,-0.2031,100,1.24865,43,-0.1274
ENSG00000186660,ZFP91,256,1.12443,97,-0.4343,126,-0.0332,111,-0.2265,83,-0.7228,93,-0.5059,141,0.15073,141,0.14835,210,0.79204,100,-0.4152
ENSG00000110042,DTX4,14,-0.7101,5,-2.2424,18,-0.2851,20,-0.1785,21,-0.0491,28,0.35854,23,0.08715,31,0.53341,31,0.53260,26,0.30188
ENSG00000110048,OSBP,34,-0.3625,27,-0.7267,39,-0.1645,41,-0.0662,48,0.18291,37,-0.2389,70,0.77050,45,0.06764,53,0.32953,38,-0.2187
ENSG00000166900,STX3,14,-0.7345,2,-3.2599,7,-1.8283,10,-1.2193,23,-0.0215,53,1.38426,53,1.35331,28,0.32605,34,0.63538,14,-0.7644
ENSG00000166902,MRPL16,22,-0.8701,17,-1.2249,48,0.34808,58,0.63287,59,0.75691,47,0.30413,37,-0.0902,39,-0.0086,30,-0.3927,25,-0.7227
ENSG00000110107,PRPF19,44,-1.4828,37,-1.7327,99,-0.2782,70,-0.8136,206,1.02618,151,0.39096,181,0.68101,150,0.37680,120,0.02715,78,-0.7025
ENSG00000110108,TMEM109,11,-1.3034,42,0.77406,39,0.67673,14,-0.8953,17,-0.7109,41,0.75665,29,0.16926,46,0.93720,11,-1.2743,21,-0.3308
ENSG00000006118,TMEM132A,36,-1.7028,88,-0.3646,287,1.58347,134,0.29676,118,0.09594,103,-0.1187,72,-0.6773,164,0.62594,43,-1.4306,86,-0.4268
ENSG00000167986,DDB1,78,-0.8746,184,0.46028,164,0.27432,118,-0.2473,168,0.34599,219,0.74601,144,0.06359,107,-0.3930,120,-0.2230,93,-0.6557
ENSG00000149476,TKFC,14,-0.3283,14,-0.3717,14,-0.3641,19,0.17110,15,-0.2593,59,2.06842,12,-0.5716,10,-0.8752,1,-3.2710,18,0.08097
ENSG00000149532,CPSF7,62,0.26306,63,0.28491,36,-0.5696,47,-0.1805,40,-0.4391,71,0.47865,62,0.24798,71,0.47979,75,0.56628,31,-0.8420
ENSG00000167985,SDHAF2,28,-0.3239,47,0.48452,62,0.93033,32,-0.1213,52,0.73521,5,-2.6993,34,-0.0564,27,-0.4027,22,-0.6769,28,-0.3883
ENSG00000011347,SYT7,55,-1.4460,49,-1.6239,64,-1.2193,54,-1.4803,113,-0.3979,305,1.24279,209,0.60393,213,0.63081,214,0.64537,165,0.24694
ENSG00000134780,DAGLA,9,-1.8811,4,-3.0054,34,0.10454,33,0.06987,29,-0.1291,39,0.32759,28,-0.1677,53,0.84631,44,0.54964,37,0.31092
ENSG00000124920,MYRF,371,5.14514,5,-3.0832,11,-1.8584,4,-3.2793,8,-2.4246,4,-3.2966,9,-2.2708,0,-7.0947,32,-0.3238,14,-1.6262
ENSG00000134825,TMEM258,79,-0.0541,116,0.55227,102,0.34512,169,1.18875,101,0.37573,40,-1.0908,66,-0.3386,94,0.22628,13,-2.7496,50,-0.7976
ENSG00000168496,FEN1,9,-0.8988,3,-2.5257,3,-2.4128,33,1.19456,27,0.93846,8,-1.0618,14,-0.1972,26,0.78040,18,0.23828,12,-0.4886
ENSG00000134824,FADS2,133,0.79528,203,1.52787,159,1.09621,175,1.26377,34,-1.3843,35,-1.2744,25,-1.7752,46,-0.8638,34,-1.3131,48,-0.8803
ENSG00000149485,FADS1,240,1.18411,279,1.44590,186,0.74734,181,0.70831,59,-1.1011,82,-0.5444,58,-1.0717,25,-2.2972,90,-0.4010,70,-0.8386
ENSG00000221968,FADS3,31,-0.4647,24,-0.8561,72,0.87578,22,-0.9890,31,-0.5283,112,1.64236,46,0.13473,49,0.25896,24,-0.8722,31,-0.4907
ENSG00000167996,FTH1,4308,0.77685,3310,0.34559,2510,-0.0928,4084,0.68852,3612,0.54629,1888,-0.5342,936,-1.5901,1864,-0.5539,709,-2.0025,2564,-0.0658
ENSG00000162174,ASRGL1,119,-0.2424,199,0.57702,247,0.93991,253,0.98112,105,-0.4712,91,-0.6548,73,-0.9803,80,-0.8487,103,-0.4529,144,0.07001
ENSG00000124942,AHNAK,159,1.44315,279,2.53967,89,0.45572,107,0.75509,15,-2.3408,30,-1.2229,9,-3.0029,26,-1.4310,25,-1.5055,24,-1.6023
ENSG00000254772,EEF1G,359,0.14288,514,0.72615,452,0.51599,575,0.91246,361,0.16987,265,-0.3283,168,-1.0229,194,-0.8062,92,-1.9144,295,-0.1813
ENSG00000149489,ROM1,43,1.23849,45,1.31460,25,0.34139,61,1.86656,11,-0.9611,4,-2.2361,5,-1.8774,1,-3.9417,3,-2.5984,16,-0.4231
ENSG00000149541,B3GAT3,59,0.03151,40,-0.5581,40,-0.5551,74,0.40160,59,0.04696,77,0.47603,62,0.11861,57,-0.0235,44,-0.3961,59,0.04780
ENSG00000089597,GANAB,42,-0.2186,21,-1.2590,80,0.80551,58,0.28988,43,-0.1805,37,-0.3903,91,1.03511,33,-0.5723,48,0.00014,41,-0.2855
ENSG00000185085,INTS5,1,-3.9472,15,-0.1120,27,0.83906,13,-0.3098,21,0.51432,22,0.53552,17,0.13287,22,0.52096,14,-0.1695,8,-1.0354
ENSG00000204922,UQCC3,33,-0.0640,39,0.19399,39,0.21116,33,-0.0443,34,0.01329,17,-1.0876,46,0.46602,42,0.31461,23,-0.6212,35,0.05116
ENSG00000162191,UBXN1,92,0.32503,101,0.47847,89,0.28707,92,0.33063,88,0.28257,101,0.48060,53,-0.5365,60,-0.3299,45,-0.7888,44,-0.8763
ENSG00000168000,BSCL2,69,-2.4654,256,-0.5211,243,-0.6023,211,-0.8160,592,0.92273,536,0.64599,520,0.59597,517,0.58727,197,-0.9170,284,-0.3917
ENSG00000162188,GNG3,39,-3.1683,129,-1.4304,233,-0.5389,121,-1.5169,642,1.26342,335,0.02714,339,0.04227,586,0.93616,282,-0.2453,304,-0.1410
ENSG00000214753,HNRNPUL2,129,-0.3559,91,-0.8896,163,0.00180,164,0.01261,182,0.19727,153,-0.0952,191,0.25822,228,0.54392,174,0.10935,146,-0.1793
ENSG00000162222,TTC9C,11,-1.1812,10,-1.3202,37,0.63902,21,-0.2605,40,0.88582,29,0.26168,28,0.19867,21,-0.2055,27,0.17759,15,-0.8024
ENSG00000168002,POLR2G,46,-0.3980,99,0.81089,95,0.74452,82,0.50543,66,0.18277,48,-0.3217,39,-0.6579,48,-0.3321,36,-0.7564,45,-0.4758
ENSG00000168569,TMEM223,12,-0.4757,16,-0.0265,31,1.01464,17,0.03837,15,-0.1167,10,-0.6963,20,0.30143,20,0.27972,9,-0.8894,16,-0.0663
ENSG00000162231,NXF1,14,-0.6109,33,0.69284,25,0.24254,28,0.43178,17,-0.3949,15,-0.4680,12,-0.8309,24,0.21733,43,1.14069,13,-0.7774
ENSG00000162236,STX5,16,-1.0357,17,-0.9970,35,0.09600,12,-1.4770,37,0.21642,64,1.08859,20,-0.7805,44,0.46342,34,0.07900,38,0.26688
ENSG00000133316,WDR74,11,-1.3902,19,-0.5226,25,-0.1291,8,-1.7393,37,0.54216,38,0.54308,22,-0.2954,41,0.65569,23,-0.2369,32,0.27959
ENSG00000168003,SLC3A2,26,-1.8340,106,0.27644,398,2.70593,82,-0.1126,69,-0.4149,48,-0.9353,15,-2.6225,75,-0.2603,65,-0.4801,55,-0.7855
ENSG00000168539,CHRM1,8,-3.1058,25,-1.4746,13,-2.4289,24,-1.5284,62,-0.0942,91,0.50871,140,1.23064,132,1.12775,62,-0.0926,87,0.48150
ENSG00000133321,PLAAT4,23,-0.3927,115,2.41284,52,0.93285,116,2.43136,4,-2.8914,10,-1.6454,0,-5.1648,5,-2.4279,0,-8.5037,10,-1.6927
ENSG00000176485,PLAAT3,427,2.76624,121,0.42036,96,0.05276,132,0.56168,47,-1.1124,30,-1.7130,27,-1.8334,44,-1.1454,25,-1.9884,59,-0.7462
ENSG00000184743,ATL3,39,0.74659,43,0.92373,30,0.35159,38,0.70168,23,-0.1123,21,-0.1981,18,-0.4863,22,-0.1320,11,-1.1426,12,-1.1787
ENSG00000133318,RTN3,475,-1.1010,427,-1.2583,640,-0.6488,526,-0.9455,1483,0.76639,1112,0.21081,1941,1.13150,947,-0.0425,1071,0.15030,788,-0.3582
ENSG00000188070,C11orf95,29,-0.0757,39,0.41480,37,0.32647,34,0.16239,29,-0.0969,44,0.60553,7,-2.0450,30,-0.0242,26,-0.2252,30,-0.0384
ENSG00000072518,MARK2,51,0.41925,35,-0.1813,35,-0.1904,13,-1.5883,28,-0.5829,45,0.20503,64,0.79215,52,0.44102,30,-0.4055,45,0.24421
ENSG00000176340,COX8A,154,-1.1383,342,0.08757,474,0.61405,582,0.95650,566,1.04268,204,-0.7067,127,-1.4259,220,-0.5979,103,-1.7372,271,-0.3010
ENSG00000167770,OTUB1,63,-1.0109,57,-1.1663,88,-0.5079,113,-0.1236,172,0.61569,118,-0.0605,148,0.30316,194,0.74284,147,0.29059,98,-0.3816
ENSG00000168439,STIP1,38,-0.5866,41,-0.4689,41,-0.4651,97,0.89432,72,0.44114,54,-0.0501,44,-0.3581,70,0.36253,54,-0.0417,43,-0.4377
ENSG00000149743,TRPT1,18,-0.5034,11,-1.2556,39,0.67476,53,1.18355,28,0.12823,24,-0.1184,21,-0.2812,12,-1.1569,21,-0.3218,27,0.05433
ENSG00000149761,NUDT22,16,-1.0228,26,-0.2886,52,0.80735,38,0.30513,44,0.60886,19,-0.7509,19,-0.7499,22,-0.5533,20,-0.6889,38,0.33720
ENSG00000110011,DNAJC4,22,-0.8541,23,-0.8386,30,-0.4136,65,0.80348,70,1.07767,36,-0.1160,25,-0.6718,17,-1.2639,27,-0.5908,43,0.14717
ENSG00000173511,VEGFB,69,-0.1937,146,1.01852,132,0.84551,124,0.74191,81,0.06668,56,-0.5229,12,-2.7894,25,-1.6847,54,-0.5779,79,0.01257
ENSG00000173486,FKBP2,16,-1.5490,81,0.95385,80,0.91804,73,0.77467,72,0.83883,41,-0.1414,15,-1.6415,16,-1.5727,15,-1.6465,30,-0.6484
ENSG00000173457,PPP1R14B,45,-0.0433,96,1.18395,97,1.20554,51,0.13636,54,0.26864,31,-0.6251,9,-2.4128,24,-0.9919,21,-1.1708,38,-0.3644
ENSG00000002330,BAD,63,-0.6081,93,0.00286,103,0.15757,113,0.30090,114,0.35614,43,-1.1687,71,-0.4161,161,0.88913,55,-0.8009,93,0.00637
ENSG00000173264,GPR137,16,-1.3001,23,-0.8036,59,0.67419,55,0.56300,34,-0.2088,39,0.01579,39,0.01322,41,0.08980,48,0.36888,37,-0.0617
ENSG00000173153,ESRRA,27,-0.4143,15,-1.3133,34,-0.0606,27,-0.4424,79,1.55372,10,-1.8513,19,-0.9646,38,0.11578,42,0.26425,28,-0.4099
ENSG00000173113,TRMT112,66,-0.6871,72,-0.5468,89,-0.2309,123,0.27543,192,1.16635,134,0.41366,94,-0.1431,86,-0.2915,49,-1.1406,71,-0.6317
ENSG00000126432,PRDX5,188,-1.0006,354,-0.0296,353,-0.0352,285,-0.3664,695,1.24103,158,-1.2568,272,-0.4375,367,0.02704,277,-0.4114,342,-0.0907
ENSG00000162302,RPS6KA4,27,-0.4456,41,0.16511,27,-0.4530,11,-1.7755,35,-0.0791,46,0.36623,23,-0.7419,54,0.61788,33,-0.1816,54,0.69445
ENSG00000110076,NRXN2,104,-0.6796,154,-0.0671,101,-0.7199,146,-0.1473,119,-0.5098,144,-0.1763,205,0.38169,284,0.92307,219,0.48948,169,0.08035
ENSG00000068976,PYGM,2,-3.3617,41,0.75163,147,3.28411,51,1.09209,18,-0.6023,0,-8.0146,0,-6.0385,8,-1.7823,6,-2.0753,9,-1.6099
ENSG00000168066,SF1,137,0.35941,97,-0.1720,155,0.56029,110,0.01413,83,-0.4550,144,0.44244,89,-0.3136,146,0.47061,93,-0.2508,85,-0.4166
ENSG00000168067,MAP4K2,39,-0.2038,22,-1.0702,46,0.05212,14,-1.6943,49,0.18342,19,-1.2694,33,-0.4434,37,-0.2736,89,1.13156,67,0.75052
ENSG00000133895,MEN1,15,-0.5495,5,-2.2512,14,-0.6534,18,-0.2980,33,0.69363,27,0.30095,31,0.53563,26,0.23348,33,0.61004,16,-0.5617
ENSG00000110047,EHD1,47,1.06657,16,-0.6370,43,0.92357,26,0.12049,16,-0.6545,32,0.45553,11,-1.1580,13,-0.9493,22,-0.1806,24,-0.0083
ENSG00000110046,ATG2A,16,-0.2938,18,-0.1234,31,0.67740,6,-1.8416,16,-0.3710,20,-0.0142,18,-0.1300,17,-0.2027,38,1.04085,21,0.11737
ENSG00000068971,PPP2R5B,28,-1.1589,39,-0.6355,37,-0.7214,55,-0.1017,80,0.54535,98,0.80829,69,0.24144,64,0.12120,39,-0.6338,60,0.03039
ENSG00000213465,ARL2,130,-0.0602,118,-0.2142,112,-0.2869,88,-0.6630,218,0.88084,187,0.51689,133,-0.0257,109,-0.3299,77,-0.8700,115,-0.2682
ENSG00000110025,SNX15,33,0.46843,4,-2.7253,61,1.52124,14,-0.8433,24,-0.0119,23,-0.0690,27,0.15178,13,-0.9936,18,-0.4710,26,0.10804
ENSG00000168061,SAC3D1,12,-1.0596,44,0.98797,28,0.22341,18,-0.4288,36,0.70962,22,-0.1568,13,-0.8781,23,-0.0854,19,-0.3356,19,-0.4061
ENSG00000162300,ZFPL1,16,-0.5501,31,0.48652,32,0.52872,23,-0.0287,27,0.25280,30,0.40863,15,-0.6714,27,0.23073,8,-1.4910,21,-0.1924
ENSG00000149823,VPS51,61,-0.4614,86,0.05976,80,-0.0407,111,0.47629,98,0.30010,93,0.18513,70,-0.2602,122,0.62308,17,-2.3289,77,-0.1177
ENSG00000149809,TM7SF2,85,0.05850,66,-0.3370,116,0.56933,82,0.01742,86,0.08610,112,0.51288,104,0.39317,49,-0.7659,68,-0.2854,62,-0.4657
ENSG00000149806,FAU,588,0.26932,760,0.68646,480,-0.0507,974,1.10501,638,0.44758,379,-0.4185,159,-1.7261,397,-0.3457,99,-2.4220,420,-0.2825
ENSG00000162298,SYVN1,44,0.96019,21,-0.2194,31,0.37177,15,-0.7225,26,0.11811,19,-0.4110,30,0.32294,35,0.54300,19,-0.3508,13,-0.9833
ENSG00000149792,MRPL49,12,-0.5678,17,-0.0791,16,-0.1890,19,0.06333,26,0.59804,19,0.09343,18,0.01337,32,0.88167,5,-1.7639,14,-0.4463
ENSG00000014216,CAPN1,16,-1.1806,30,-0.1903,41,0.28850,20,-0.8007,57,0.94342,19,-0.8544,33,-0.0564,29,-0.2401,27,-0.3801,40,0.27926
ENSG00000133884,DPF2,65,1.34837,21,-0.4763,23,-0.3480,58,1.15262,29,0.03607,28,-0.0131,16,-0.9085,19,-0.5882,18,-0.6884,18,-0.7469
ENSG00000245532,NEAT1,868,2.26941,365,0.69335,511,1.26676,123,-1.0028,35,-2.9638,103,-1.2675,21,-3.5505,43,-2.5369,517,1.28854,111,-1.2412
ENSG00000251562,MALAT1,22680,1.31273,3929,-1.4634,4335,-1.3163,1182,-3.2291,1166,-3.3723,25412,1.51661,3006,-1.8605,2118,-2.3765,55832,3.19039,1140,-3.4047
ENSG00000142186,SCYL1,26,-1.2278,44,-0.4007,66,0.22339,56,-0.0403,90,0.81635,50,-0.2339,70,0.31074,65,0.19717,16,-1.9426,59,0.03443
ENSG00000168056,LTBP3,66,0.10565,100,0.78294,109,0.92896,70,0.21079,48,-0.4303,39,-0.7078,44,-0.5275,49,-0.3350,62,0.00561,52,-0.2880
ENSG00000173465,ZNRD2,12,-0.6288,28,0.69991,15,-0.2633,14,-0.3885,19,0.13947,26,0.57837,25,0.53068,18,0.05689,3,-2.5299,17,-0.0444
ENSG00000176973,FAM89B,13,-1.5533,45,0.29164,34,-0.1635,24,-0.7133,48,0.43198,40,0.07915,35,-0.1174,52,0.50363,24,-0.6879,45,0.29651
ENSG00000173442,EHBP1L1,15,-1.2137,21,-0.7604,48,0.55292,27,-0.3815,39,0.25206,22,-0.6559,33,-0.0653,81,1.43191,21,-0.7597,31,-0.1394
ENSG00000173327,MAP3K11,80,2.00890,25,0.05078,51,1.19547,8,-1.6869,12,-1.1947,16,-0.6292,5,-2.3174,17,-0.5594,36,0.62401,16,-0.6721
ENSG00000197136,PCNX3,11,-0.7129,10,-0.8677,5,-1.6636,36,1.16915,13,-0.4326,16,-0.1386,8,-1.1216,15,-0.1726,24,0.52976,28,0.85954
ENSG00000173039,RELA,19,-0.3554,36,0.65897,30,0.36995,51,1.25894,17,-0.5726,37,0.70751,10,-1.2196,18,-0.4312,17,-0.4893,16,-0.6226
ENSG00000172977,KAT5,15,-1.0148,37,0.35962,32,0.12190,24,-0.3161,35,0.27862,52,0.88625,31,0.05096,30,0.00963,21,-0.5160,22,-0.4771
ENSG00000172922,RNASEH2C,39,0.16032,25,-0.5168,38,0.13658,35,0.00380,40,0.22253,59,0.83836,18,-0.9995,42,0.29116,22,-0.7076,31,-0.1999
ENSG00000172757,CFL1,563,-0.4059,646,-0.1934,683,-0.1064,621,-0.2553,977,0.51824,852,0.24095,987,0.47932,692,-0.0867,452,-0.7422,662,-0.1697
ENSG00000172803,SNX32,0,-4.9243,15,-0.2658,0,-4.5798,18,-0.0201,24,0.51067,55,1.88449,11,-0.7976,38,1.22590,18,0.02831,6,-1.7074
ENSG00000172732,MUS81,12,-0.8794,18,-0.2898,38,0.91579,37,0.90967,16,-0.4188,47,1.30048,8,-1.4763,16,-0.4320,11,-1.0375,18,-0.2831
ENSG00000172638,EFEMP2,15,-0.1230,20,0.27473,55,2.04236,19,0.21148,8,-1.1665,7,-1.2464,4,-2.0085,3,-2.3114,16,-0.0482,22,0.46708
ENSG00000172500,FIBP,32,-1.1804,50,-0.5271,70,-0.0054,57,-0.3184,129,1.13887,54,-0.4173,48,-0.5766,75,0.10569,41,-0.8088,78,0.18946
ENSG00000175602,CCDC85B,200,-1.1765,463,0.11122,462,0.10800,425,-0.0230,663,0.78372,354,-0.3090,255,-0.8113,436,0.01849,199,-1.1784,527,0.35679
ENSG00000175573,C11orf68,31,-1.0113,27,-1.1950,88,0.61295,12,-2.3959,65,0.15083,65,0.12825,77,0.40568,112,1.02620,59,-0.0242,58,-0.0514
ENSG00000175550,DRAP1,82,-0.6064,187,0.69101,141,0.23252,105,-0.2344,201,0.92250,86,-0.5365,83,-0.5927,109,-0.1729,62,-1.0163,101,-0.3077
ENSG00000175467,SART1,44,0.72118,7,-1.9618,41,0.62605,32,0.19411,42,0.73327,21,-0.4314,38,0.49431,39,0.53830,7,-2.0190,11,-1.5278
ENSG00000175376,EIF1AD,10,-0.5211,1,-3.2738,9,-0.7484,31,1.24095,15,0.08963,7,-1.0561,22,0.67510,28,1.07924,17,0.26692,8,-0.8631
ENSG00000175334,BANF1,68,0.25599,55,-0.0793,109,1.03250,64,0.15087,85,0.69750,59,0.03984,24,-1.3501,54,-0.1014,29,-1.0275,31,-1.0381
ENSG00000175229,GAL3ST3,4,-2.2444,11,-0.8446,9,-1.0697,50,1.60285,20,0.07113,20,0.10410,19,0.00601,15,-0.3750,12,-0.7055,24,0.41476
ENSG00000087365,SF3B2,207,0.45216,78,-1.0640,185,0.26635,207,0.45030,153,-0.0373,198,0.37519,190,0.30842,132,-0.2578,169,0.12708,101,-0.7251
