Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000108175,ZMIZ1,20,-1.5103,41,-0.4831,66,0.25522,62,0.15201,56,-0.0005,74,0.44620,85,0.66870,39,-0.5365,50,-0.1970,78,0.52324,49,-0.2028,57,0.03342
ENSG00000108179,PPIF,42,0.50413,18,-0.8376,56,0.96690,22,-0.5321,11,-1.5022,34,0.13433,32,0.06328,14,-1.2006,27,-0.2285,58,1.02132,36,0.22661,24,-0.3878
ENSG00000165424,ZCCHC24,28,-1.1878,12,-2.3780,32,-0.9751,26,-1.2659,131,1.23795,91,0.63507,34,-0.8819,37,-0.7579,33,-0.9781,172,1.72229,71,0.23439,92,0.65849
ENSG00000225484,NUTM2B-AS1,15,-0.1305,9,-0.8213,6,-1.3678,40,1.45096,25,0.65450,9,-0.9098,6,-1.3659,19,0.26993,12,-0.5100,28,0.83680,14,-0.1785,16,-0.0398
ENSG00000133678,TMEM254,5,-1.1820,18,0.62252,15,0.32046,16,0.48414,21,0.91333,4,-1.5509,17,0.53834,10,-0.2356,8,-0.5862,9,-0.4119,19,0.70792,4,-1.5286
ENSG00000122359,ANXA11,108,0.27169,207,1.34187,102,0.17395,99,0.12435,100,0.14048,65,-0.5219,63,-0.5635,55,-0.7770,63,-0.6133,102,0.17859,107,0.24925,52,-0.8659
ENSG00000122378,PRXL2A,249,-0.2725,393,0.44473,167,-0.8824,288,-0.0479,355,0.28166,205,-0.5670,219,-0.4651,372,0.35506,259,-0.2282,451,0.66742,429,0.58493,212,-0.5204
ENSG00000108219,TSPAN14,21,-0.8097,57,0.73098,24,-0.5947,38,0.09975,65,0.94995,30,-0.2489,22,-0.7563,27,-0.4072,31,-0.2501,35,-0.0155,56,0.70501,28,-0.3809
ENSG00000185737,NRG3,49,0.46733,63,0.86862,52,0.54837,45,0.32983,20,-0.9084,29,-0.3548,21,-0.8028,36,-0.0123,37,0.01371,32,-0.2138,24,-0.6333,29,-0.3223
ENSG00000165678,GHITM,566,0.91090,401,0.34946,571,0.92577,298,-0.1151,166,-1.0040,182,-0.8704,412,0.39221,291,-0.1536,273,-0.2747,161,-1.0511,251,-0.3827,331,0.04734
ENSG00000148600,CDHR1,24,1.34135,7,-0.6014,23,1.28948,6,-0.8521,14,0.46086,4,-1.1638,10,0.04100,6,-0.8671,10,0.00466,2,-2.0489,6,-0.8235,11,0.05840
ENSG00000107771,CCSER2,199,0.17413,124,-0.5532,118,-0.6297,193,0.12512,209,0.25681,190,0.10586,133,-0.4463,208,0.24946,253,0.62263,120,-0.6033,148,-0.2864,163,-0.1333
ENSG00000182771,GRID1,31,1.25514,10,-0.4622,14,0.03112,17,0.29455,9,-0.7146,14,-0.0131,17,0.28964,13,-0.1292,12,-0.3018,15,0.05684,7,-0.9581,12,-0.1787
ENSG00000062650,WAPL,33,-0.7185,44,-0.2528,17,-1.7103,56,0.09999,102,1.07705,47,-0.1813,24,-1.1676,64,0.31307,82,0.80310,58,0.15552,30,-0.8353,42,-0.3431
ENSG00000122367,LDB3,7,-1.3731,1,-3.4687,6,-1.5068,9,-0.9187,93,3.07825,22,0.41903,24,0.54537,11,-0.6391,3,-2.5885,18,0.07592,1,-4.0797,23,0.46422
ENSG00000107779,BMPR1A,10,-0.6588,12,-0.3805,17,0.16590,14,-0.1104,16,0.09828,11,-0.4754,12,-0.3449,6,-1.3222,16,0.11770,41,1.63041,13,-0.1826,12,-0.3339
ENSG00000173267,SNCG,945,2.54600,98,-1.2396,503,1.34136,135,-0.7544,32,-2.8760,122,-0.9079,167,-0.4338,139,-0.7174,186,-0.2963,31,-2.9161,49,-2.2492,288,0.41395
ENSG00000148671,ADIRF,6,-2.1260,11,-1.3023,20,-0.4595,4,-2.5764,12,-1.1220,1,-4.3824,6,-2.1547,1,-4.0894,2,-3.5475,167,3.45166,98,2.22013,14,-0.9389
ENSG00000148672,GLUD1,74,-0.9057,83,-0.7276,92,-0.5766,90,-0.6157,95,-0.5282,117,-0.2064,84,-0.7156,85,-0.6990,83,-0.7758,499,2.26285,274,1.16106,82,-0.7521
ENSG00000122376,SHLD2,11,-0.4996,14,-0.2121,24,0.67584,21,0.44179,14,-0.1798,10,-0.6663,19,0.29138,6,-1.3501,18,0.18300,21,0.43642,8,-0.9544,21,0.44340
ENSG00000223482,NUTM2A-AS1,14,-0.8083,18,-0.4013,35,0.57702,46,1.04927,51,1.22003,9,-1.3922,28,0.25515,18,-0.4565,16,-0.6166,23,-0.0874,24,0.01452,12,-0.9947
ENSG00000107789,MINPP1,10,-0.2356,20,0.89318,17,0.56224,18,0.65941,12,0.12538,6,-0.8316,12,0.01286,5,-1.0827,6,-0.8865,16,0.55564,8,-0.5916,12,0.05090
ENSG00000138138,ATAD1,120,0.69269,109,0.53916,99,0.38492,86,0.16179,51,-0.6551,59,-0.4159,84,0.12735,80,0.04314,74,-0.0844,55,-0.5256,57,-0.4713,61,-0.3713
ENSG00000171862,PTEN,70,-0.5710,89,-0.2123,122,0.27407,90,-0.1969,111,0.13405,88,-0.2218,112,0.14095,108,0.08527,113,0.17577,114,0.17170,96,-0.0909,101,-0.0219
ENSG00000138134,STAMBPL1,14,-0.9021,20,-0.4020,21,-0.2655,39,0.65319,13,-1.0197,23,-0.1559,38,0.62055,42,0.77320,35,0.52533,16,-0.6937,14,-0.8523,23,-0.1588
ENSG00000107798,LIPA,32,0.31998,13,-1.0867,36,0.49856,23,-0.2055,19,-0.4669,30,0.23274,30,0.23471,28,0.10035,12,-1.1670,51,1.08510,7,-1.9644,45,0.86632
ENSG00000119922,IFIT2,3,-2.0796,2,-2.8258,18,0.51466,6,-1.0398,29,1.26185,14,0.12578,20,0.68406,8,-0.7449,13,-0.0026,28,1.22166,4,-1.6407,11,-0.2377
ENSG00000119917,IFIT3,13,-0.5848,7,-1.4932,24,0.32782,7,-1.5935,10,-0.9713,19,-0.0613,28,0.55470,9,-1.1000,20,-0.0020,64,1.97188,23,0.23941,12,-0.7806
ENSG00000185745,IFIT1,70,0.19257,89,0.56026,86,0.50518,63,0.02054,35,-0.8809,59,-0.0805,84,0.47160,58,-0.1148,54,-0.2388,83,0.45931,25,-1.3457,49,-0.3725
ENSG00000152778,IFIT5,23,-0.1830,16,-0.7244,30,0.23471,17,-0.5734,23,-0.1256,14,-0.9401,26,0.01168,24,-0.1092,43,0.94572,19,-0.4080,23,-0.1452,30,0.26334
ENSG00000152782,PANK1,23,0.60614,13,-0.2703,35,1.31530,17,0.13205,19,0.29507,8,-0.8740,11,-0.4918,10,-0.6264,20,0.48421,5,-1.4897,11,-0.5296,7,-1.0851
ENSG00000138182,KIF20B,5,-2.2677,13,-0.8493,3,-2.8308,35,0.65549,37,0.74085,18,-0.3723,26,0.18852,39,0.82111,34,0.68581,20,-0.2375,17,-0.4617,19,-0.2848
ENSG00000148688,RPP30,28,0.24452,25,0.08958,19,-0.3453,26,0.16520,15,-0.7005,12,-1.0323,29,0.31701,28,0.26491,25,0.05659,16,-0.5859,27,0.20564,34,0.55974
ENSG00000180628,PCGF5,52,-0.4773,64,-0.1632,98,0.50925,46,-0.6734,78,0.15923,30,-1.2846,76,0.10525,55,-0.3984,114,0.85189,81,0.21725,61,-0.2217,52,-0.4755
ENSG00000165338,HECTD2,4,-1.8922,41,1.56577,17,0.13134,44,1.69250,15,-0.0515,10,-0.7312,11,-0.4984,5,-1.7040,7,-1.2486,16,0.06038,7,-1.1901,19,0.33644
ENSG00000119938,PPP1R3C,9,-1.0089,13,-0.4437,8,-1.1703,8,-1.2180,28,0.68280,17,-0.0879,7,-1.4332,3,-2.5075,9,-1.0478,60,2.02388,50,1.70480,11,-0.6758
ENSG00000107854,TNKS2,29,-0.5458,34,-0.3189,24,-0.8410,64,0.69752,64,0.68481,40,-0.0732,28,-0.5846,53,0.39171,37,-0.2050,53,0.38874,47,0.18306,30,-0.4873
ENSG00000095564,BTAF1,7,-1.4274,17,-0.2220,9,-1.1676,39,1.09362,61,1.91181,22,0.21481,7,-1.5669,13,-0.5459,14,-0.5342,10,-0.9828,19,-0.0379,21,0.08421
ENSG00000107864,CPEB3,115,0.32946,54,-0.8320,79,-0.2518,73,-0.3723,75,-0.3308,121,0.41106,131,0.54353,105,0.19227,133,0.63007,48,-1.0109,46,-1.0823,97,0.06728
ENSG00000198060,MARCH5,37,0.63559,41,0.80880,40,0.76032,31,0.33193,16,-0.6230,18,-0.5061,13,-1.0001,16,-0.6415,14,-0.8815,25,0.03594,25,0.02524,31,0.33628
ENSG00000119912,IDE,9,-0.3683,14,0.30054,12,0.14190,19,0.81551,5,-1.0721,2,-2.0928,7,-0.6390,14,0.33706,15,0.43691,22,1.04130,9,-0.4038,4,-1.5492
ENSG00000138190,EXOC6,18,-1.2056,67,0.82446,32,-0.3297,69,0.89530,62,0.70616,26,-0.6576,44,0.15816,58,0.59623,34,-0.2691,14,-1.5515,27,-0.5666,31,-0.3511
ENSG00000138207,RBP4,20,-0.5951,124,2.43569,38,0.37538,17,-0.8348,18,-0.7431,7,-2.1302,5,-2.6529,7,-2.1284,38,0.41147,3,-3.1966,61,1.13462,15,-1.0578
ENSG00000148690,FRA10AC1,150,-0.6900,126,-0.9511,155,-0.6371,207,-0.1991,259,0.15028,326,0.52065,225,-0.0674,343,0.59977,278,0.29330,177,-0.4371,221,-0.0986,310,0.43735
ENSG00000108231,LGI1,37,-0.5009,55,0.10477,59,0.22575,60,0.24486,43,-0.2897,22,-1.2770,70,0.48086,40,-0.3769,62,0.32510,110,1.23794,34,-0.6352,14,-1.9424
ENSG00000280660,AL157396.1,1,-3.3714,5,-1.1797,0,-7.8462,43,2.21367,22,0.96571,1,-3.5911,0,-3.7680,10,-0.2454,5,-1.2947,53,2.60263,5,-1.2462,3,-2.0452
ENSG00000173145,NOC3L,25,0.16320,8,-1.5583,8,-1.5298,21,-0.0852,47,1.21488,18,-0.3522,11,-1.0305,33,0.63465,24,0.12279,36,0.76945,22,-0.0328,13,-0.8504
ENSG00000108239,TBC1D12,19,-0.7166,14,-1.1689,18,-0.7626,26,-0.2376,85,1.69427,43,0.53878,14,-1.1107,23,-0.3941,32,0.07532,39,0.38496,20,-0.5909,29,-0.0464
ENSG00000095637,SORBS1,72,-0.2044,110,0.46674,84,0.03234,140,0.84964,88,0.11102,42,-1.0037,40,-1.0815,69,-0.2715,56,-0.6150,151,0.98628,99,0.29764,58,-0.5307
ENSG00000059573,ALDH18A1,13,-0.5505,23,0.34487,30,0.75930,18,-0.0379,13,-0.5864,21,0.16181,31,0.78123,15,-0.2992,14,-0.4172,12,-0.7053,11,-0.8530,28,0.60727
ENSG00000119977,TCTN3,15,0.18266,17,0.33990,15,0.17826,14,0.12313,13,-0.0338,6,-1.1531,21,0.73668,16,0.31144,8,-0.8584,19,0.55390,14,0.05236,7,-0.9236
ENSG00000226688,ENTPD1-AS1,6,-1.2042,5,-1.3987,7,-1.0391,11,-0.2385,22,0.77933,26,1.04385,10,-0.4250,18,0.47173,16,0.24688,21,0.72297,9,-0.5611,7,-0.8601
ENSG00000177853,ZNF518A,26,-1.0622,11,-2.2611,18,-1.6144,98,1.00998,152,1.77548,22,-1.2686,29,-0.8692,77,0.60407,53,0.03706,73,0.52362,19,-1.5296,48,-0.1330
ENSG00000197430,OPALIN,37,-0.7208,4,-3.9853,39,-0.6301,25,-1.3093,219,2.24640,101,0.86284,91,0.69423,15,-1.9938,18,-1.8685,113,1.04664,7,-3.0777,80,0.48832
ENSG00000077147,TM9SF3,113,0.04719,154,0.52877,138,0.35848,88,-0.3427,131,0.26961,113,0.04755,75,-0.5923,93,-0.2505,125,0.21940,113,0.04560,71,-0.6631,90,-0.3121
ENSG00000196233,LCOR,25,-1.0159,39,-0.3476,34,-0.5699,88,0.94156,66,0.47683,63,0.40898,45,-0.1313,48,-0.0206,55,0.19943,43,-0.2065,32,-0.6566,43,-0.2054
ENSG00000187122,SLIT1,36,-1.1723,106,0.48071,93,0.27826,118,0.65619,73,-0.1050,120,0.68160,218,1.71348,84,0.12468,32,-1.3934,31,-1.4069,15,-2.4091,54,-0.5480
ENSG00000052749,RRP12,47,0.55347,45,0.47734,34,0.04116,42,0.38995,36,0.11834,44,0.46903,41,0.35348,39,0.26737,21,-0.7076,24,-0.4597,16,-1.0824,17,-0.9730
ENSG00000171314,PGAM1,536,0.76886,431,0.41416,599,0.95239,271,-0.3154,167,-1.0436,278,-0.2747,311,-0.0987,252,-0.4226,320,-0.0633,197,-0.8016,336,0.02024,294,-0.1852
ENSG00000171311,EXOSC1,11,-0.6920,34,1.10044,17,-0.0574,29,0.84137,11,-0.6197,11,-0.5965,17,-0.0148,16,-0.1300,13,-0.4697,19,0.17684,15,-0.1559,16,-0.0831
ENSG00000171307,ZDHHC16,15,0.31742,19,0.68723,16,0.42861,16,0.44116,11,-0.1026,14,0.24101,8,-0.5309,11,-0.1837,8,-0.5698,18,0.57887,4,-1.4261,8,-0.6426
ENSG00000155229,MMS19,27,-0.2324,54,0.82987,46,0.57514,48,0.64512,26,-0.3131,25,-0.3772,40,0.34145,23,-0.4726,16,-1.1043,34,0.08972,21,-0.6472,39,0.31200
ENSG00000171160,MORN4,36,0.27200,45,0.60078,45,0.61999,26,-0.2392,26,-0.2222,38,0.33264,29,-0.0973,35,0.22612,16,-1.0238,10,-1.6817,49,0.73377,26,-0.2601
ENSG00000155252,PI4K2A,43,0.66115,47,0.82680,48,0.85124,21,-0.4572,19,-0.5990,37,0.41553,30,0.09180,14,-1.0429,20,-0.5244,9,-1.6376,20,-0.4959,37,0.41757
ENSG00000119986,AVPI1,18,-0.1925,29,0.52927,37,0.92848,21,0.06396,14,-0.5353,17,-0.2905,17,-0.3188,28,0.45347,22,0.07742,9,-1.2632,13,-0.7068,22,0.08775
ENSG00000155256,ZFYVE27,25,0.07343,42,0.86927,47,1.06215,38,0.70002,18,-0.4706,30,0.32729,32,0.43332,24,-0.0109,13,-0.9477,8,-1.5650,9,-1.5185,15,-0.6903
ENSG00000155265,GOLGA7B,34,-0.0458,36,0.05704,47,0.44941,46,0.43777,29,-0.3003,48,0.48392,23,-0.6243,29,-0.3003,28,-0.3558,31,-0.2035,31,-0.1744,45,0.39665
ENSG00000095713,CRTAC1,36,0.18392,14,-1.2082,54,0.83113,33,0.04573,26,-0.3351,53,0.80489,37,0.22307,20,-0.6984,45,0.61321,19,-0.7483,20,-0.6712,12,-1.4669
ENSG00000166024,R3HCC1L,7,-0.3914,10,0.00691,4,-1.3264,18,1.00853,14,0.60324,5,-1.0641,4,-1.3958,16,0.84401,8,-0.2012,14,0.61899,11,0.20762,4,-1.0791
ENSG00000107521,HPS1,29,0.65730,17,-0.2152,14,-0.5139,23,0.30040,28,0.59225,9,-1.0983,11,-0.8850,9,-1.0977,18,-0.0699,23,0.27408,29,0.64844,21,0.14200
ENSG00000119946,CNNM1,66,0.16242,69,0.24138,37,-0.7356,113,1.03468,64,0.11986,36,-0.7804,42,-0.5294,83,0.52711,89,0.70874,19,-1.6630,25,-1.2979,41,-0.5766
ENSG00000120053,GOT1,568,1.14884,369,0.43674,553,1.10358,237,-0.2567,128,-1.1953,183,-0.6541,260,-0.1135,237,-0.2570,308,0.16506,116,-1.3361,146,-0.9982,226,-0.3303
ENSG00000155287,SLC25A28,17,-0.5822,32,0.37313,34,0.47494,29,0.26504,16,-0.6400,21,-0.2412,17,-0.5689,23,-0.1195,24,-0.0329,27,0.14669,40,0.73914,18,-0.4761
ENSG00000119929,CUTC,18,0.71973,30,1.57164,14,0.31577,6,-1.0154,4,-1.4476,9,-0.2837,5,-1.1011,2,-2.4078,9,-0.3064,16,0.54574,13,0.13897,12,0.06101
ENSG00000014919,COX15,20,0.25946,23,0.49719,29,0.86156,16,-0.0094,8,-1.0410,14,-0.2842,6,-1.4098,10,-0.8210,14,-0.3146,24,0.56107,21,0.34469,18,0.15564
ENSG00000107566,ERLIN1,7,-0.3828,19,1.12954,12,0.33459,11,0.27255,10,0.02366,2,-1.8616,8,-0.3078,8,-0.1708,10,0.01928,11,0.17275,6,-0.5528,9,-0.1150
ENSG00000213341,CHUK,8,-0.2927,9,-0.1764,12,0.19353,20,1.02423,17,0.72274,3,-1.7513,3,-1.8501,7,-0.4817,13,0.35390,16,0.64160,7,-0.6049,7,-0.4851
ENSG00000095485,CWF19L1,16,0.53014,16,0.47105,23,1.05448,8,-0.6204,12,0.06470,11,-0.0522,14,0.25826,8,-0.5613,7,-0.7981,5,-1.1189,17,0.56990,7,-0.6713
ENSG00000196072,BLOC1S2,96,0.37670,66,-0.1981,107,0.55749,76,0.01323,44,-0.8031,80,0.08588,67,-0.1849,93,0.33805,69,-0.1509,57,-0.4287,47,-0.7328,109,0.57777
ENSG00000099194,SCD,137,-1.5464,56,-2.8464,208,-0.9247,148,-1.4356,1023,1.64130,593,0.70499,305,-0.3457,155,-1.3609,125,-1.7732,1435,2.28888,297,-0.3857,347,-0.1437
ENSG00000235823,OLMALINC,28,-0.9433,9,-2.6277,18,-1.5585,37,-0.5308,117,1.30591,62,0.26187,52,-0.0206,25,-1.1383,60,0.24311,154,1.80250,28,-0.9386,31,-0.8197
ENSG00000075826,SEC31B,3,-1.2430,10,0.23962,15,0.83679,34,2.33523,4,-1.0368,3,-1.5027,1,-2.6636,1,-2.5991,0,-4.1909,23,1.61034,4,-1.0638,12,0.50348
ENSG00000166136,NDUFB8,314,-0.1426,376,0.14039,498,0.58880,198,-0.8472,184,-0.9547,334,-0.0445,379,0.15318,185,-0.9482,331,-0.0638,220,-0.6854,579,0.83700,540,0.72191
ENSG00000166135,HIF1AN,45,0.87912,25,-0.0620,26,0.01726,24,-0.1101,28,0.13368,31,0.26957,35,0.45725,35,0.46957,15,-0.8750,19,-0.4824,14,-0.9380,25,-0.0523
ENSG00000119906,SLF2,17,-1.4823,36,-0.3538,22,-1.1116,80,0.88224,135,1.79563,17,-1.5158,19,-1.3055,33,-0.4948,39,-0.2828,79,0.87194,37,-0.3319,44,-0.0615
ENSG00000055950,MRPL43,35,0.12295,47,0.59435,35,0.13682,14,-1.2339,19,-0.7707,27,-0.2430,25,-0.3912,15,-1.1207,35,0.16883,38,0.27424,59,0.98484,31,-0.0381
ENSG00000107816,LZTS2,11,-0.7826,9,-1.0908,16,-0.2426,15,-0.4201,27,0.50241,27,0.52688,18,-0.0941,12,-0.6557,13,-0.6597,47,1.42558,15,-0.3334,27,0.54097
ENSG00000186862,PDZD7,41,1.49509,8,-0.9852,14,-0.2630,36,1.28848,16,-0.0041,17,0.09228,12,-0.4698,28,0.87006,6,-1.5764,8,-1.0150,8,-1.0125,11,-0.6224
ENSG00000107819,SFXN3,41,0.23778,52,0.60830,52,0.60459,47,0.41882,29,-0.3349,16,-1.1570,35,-0.0364,41,0.20049,25,-0.5845,18,-0.9879,44,0.31348,38,0.10532
ENSG00000166167,BTRC,63,0.23900,85,0.72345,63,0.23879,55,0.03342,27,-1.0469,48,-0.1703,55,0.03919,56,0.06007,61,0.21699,26,-1.0896,36,-0.6103,64,0.26405
ENSG00000166171,DPCD,46,0.58023,42,0.46274,52,0.78897,23,-0.4915,23,-0.4639,18,-0.8252,31,-0.0475,30,-0.0607,19,-0.8552,19,-0.7434,54,0.85121,35,0.14665
ENSG00000166169,POLL,18,0.55837,18,0.56848,12,-0.0814,14,0.14257,15,0.24550,7,-0.8857,12,-0.1084,15,0.27826,11,-0.1891,12,0.00149,8,-0.6780,10,-0.3142
ENSG00000107829,FBXW4,23,-0.6957,27,-0.4385,33,-0.1628,26,-0.4921,35,-0.0628,64,0.88533,23,-0.6931,28,-0.4024,21,-0.9064,57,0.70642,71,1.06548,45,0.34460
ENSG00000107833,NPM3,8,-0.1722,26,1.68249,10,0.07765,10,0.07834,14,0.63323,12,0.36380,8,-0.2142,4,-1.2060,3,-1.6181,0,-5.9835,15,0.79292,7,-0.3389
ENSG00000198408,OGA,299,-0.0546,354,0.20847,206,-0.6311,445,0.57284,317,0.03216,322,0.05653,265,-0.2449,333,0.11218,390,0.39905,205,-0.6359,253,-0.3154,254,-0.3122
ENSG00000120049,KCNIP2,1,-3.9634,89,2.03330,22,-0.3106,18,-0.5511,35,0.42274,1,-4.6948,1,-4.5244,1,-3.9354,26,-0.0221,20,-0.4556,94,2.13267,11,-1.2406
ENSG00000120029,ARMH3,13,0.06461,13,0.08471,24,1.03097,25,1.10183,6,-1.0927,3,-2.1731,6,-1.1388,6,-0.9706,13,0.07047,18,0.56450,9,-0.4486,13,0.07772
ENSG00000148840,PPRC1,11,-0.2871,10,-0.3176,17,0.46021,17,0.43933,12,-0.0494,4,-1.7512,11,-0.2008,22,0.81254,15,0.28731,10,-0.3106,13,0.00984,9,-0.5714
ENSG00000166197,NOLC1,91,-0.4541,149,0.30152,94,-0.4075,90,-0.4755,157,0.38823,93,-0.4303,119,-0.0431,201,0.79307,186,0.73730,61,-1.0497,80,-0.6589,87,-0.5218
ENSG00000107862,GBF1,33,-0.0871,40,0.24875,27,-0.3769,40,0.22321,32,-0.0878,32,-0.0931,45,0.41810,32,-0.0890,43,0.39817,23,-0.6055,26,-0.4145,30,-0.2346
ENSG00000059915,PSD,94,-1.1135,263,0.46076,143,-0.4857,126,-0.6778,146,-0.4571,178,-0.1495,129,-0.6402,107,-0.9205,92,-1.2215,425,1.25977,617,1.93384,138,-0.5419
ENSG00000107872,FBXL15,68,-0.0678,107,0.65808,116,0.78629,51,-0.4931,35,-1.0508,42,-0.7980,80,0.18868,32,-1.2102,55,-0.4192,73,0.04791,113,0.74611,93,0.43158
ENSG00000107874,CUEDC2,75,0.18133,89,0.46008,104,0.71201,49,-0.4630,31,-1.1382,54,-0.3132,49,-0.4782,48,-0.5070,56,-0.2911,66,-0.0125,109,0.79135,79,0.26131
ENSG00000269609,RPARP-AS1,10,-0.1884,12,0.04905,18,0.66582,18,0.62573,5,-1.3274,5,-1.1313,21,0.94569,13,0.13850,10,-0.3083,7,-0.7699,14,0.23522,10,-0.2213
ENSG00000138111,MFSD13A,12,0.11370,28,1.42381,11,-0.0627,18,0.72861,9,-0.3162,13,0.15046,8,-0.5938,7,-0.7821,7,-0.8318,6,-1.0177,10,-0.1769,14,0.29127
ENSG00000138107,ACTR1A,168,0.68729,147,0.47022,148,0.48339,96,-0.2022,62,-0.8675,96,-0.2061,166,0.66822,104,-0.0792,81,-0.4964,86,-0.3647,75,-0.5720,110,0.00500
ENSG00000171206,TRIM8,22,-1.1084,25,-0.9295,42,-0.1510,27,-0.8024,72,0.70442,32,-0.5557,39,-0.2529,42,-0.1364,42,-0.1579,94,1.14318,83,0.95225,37,-0.3344
ENSG00000138175,ARL3,107,-0.2564,128,0.03050,138,0.13828,96,-0.4234,102,-0.3313,89,-0.5323,73,-0.8354,118,-0.1048,170,0.52986,132,0.07136,182,0.58508,133,0.08375
ENSG00000166272,WBP1L,30,0.06334,19,-0.6193,32,0.17316,22,-0.3896,37,0.37735,26,-0.1731,24,-0.2676,18,-0.6976,26,-0.1586,64,1.28260,33,0.19519,17,-0.7593
ENSG00000166275,BORCS7,40,-0.7272,91,0.54305,52,-0.3317,57,-0.1932,63,-0.0467,67,0.04431,79,0.31489,40,-0.7409,72,0.17963,78,0.28683,88,0.47552,43,-0.6128
ENSG00000148842,CNNM2,25,0.17992,36,0.71270,33,0.60855,19,-0.2331,12,-0.9120,20,-0.1745,18,-0.3206,22,-0.0176,24,0.08409,18,-0.3564,15,-0.5899,26,0.24180
ENSG00000076685,NT5C2,27,0.25291,26,0.19413,30,0.39362,42,0.92967,23,-0.0285,20,-0.2566,7,-1.7351,19,-0.3086,21,-0.1975,17,-0.4505,29,0.32243,21,-0.1451
ENSG00000148798,INA,481,1.34198,268,0.37289,374,0.91176,150,-0.5298,84,-1.3993,174,-0.3044,112,-0.9738,103,-1.0942,299,0.60492,31,-2.8342,165,-0.3851,214,0.01835
ENSG00000173915,ATP5MD,545,0.17215,685,0.53741,798,0.78482,303,-0.7315,269,-0.9125,322,-0.6408,321,-0.6473,238,-1.0963,559,0.23379,230,-1.1452,814,0.81874,706,0.58584
ENSG00000148843,PDCD11,36,0.09362,28,-0.2975,23,-0.5905,69,1.14661,52,0.66133,23,-0.6096,27,-0.3665,36,0.08980,36,0.07965,24,-0.5216,27,-0.3761,26,-0.3878
ENSG00000107954,NEURL1,34,-0.3555,56,0.44090,43,0.00696,24,-0.8543,24,-0.8524,48,0.18701,46,0.13096,44,0.04543,21,-1.1525,77,0.95652,75,0.90828,40,-0.0973
ENSG00000107957,SH3PXD2A,57,0.04237,44,-0.3605,40,-0.5071,77,0.50531,84,0.64679,57,0.02599,95,0.85889,68,0.30913,50,-0.1891,27,-1.0750,30,-0.9246,45,-0.3168
ENSG00000107960,STN1,13,0.63195,13,0.54425,23,1.50169,6,-0.4934,4,-0.9479,11,0.34032,2,-1.8000,6,-0.5024,7,-0.4532,1,-2.3110,5,-0.7174,16,0.87671
ENSG00000065613,SLK,99,-1.0307,184,-0.0806,63,-1.6978,202,0.05805,368,1.03255,223,0.21403,152,-0.3749,297,0.67642,270,0.58054,119,-0.7547,180,-0.1205,99,-1.0314
ENSG00000148834,GSTO1,201,0.75949,160,0.38450,189,0.65758,88,-0.5441,56,-1.2286,120,-0.0613,104,-0.2800,94,-0.4390,139,0.18171,67,-0.9476,120,-0.0632,149,0.27040
ENSG00000156395,SORCS3,8,-1.3340,31,0.60847,17,-0.3292,38,0.96804,28,0.46812,16,-0.4137,41,1.09347,23,0.15675,9,-1.3593,21,0.02735,15,-0.5101,15,-0.5190
ENSG00000108018,SORCS1,26,-0.2888,48,0.69356,18,-0.7865,85,1.64803,23,-0.4654,25,-0.3431,61,1.05983,39,0.33482,16,-1.0645,16,-1.0115,20,-0.6847,13,-1.2624
ENSG00000108039,XPNPEP1,8,-1.0210,28,0.77526,22,0.38748,21,0.37379,8,-1.0657,10,-0.8215,13,-0.4208,16,-0.0816,22,0.46601,22,0.44400,18,0.08114,9,-0.9445
ENSG00000148700,ADD3,59,-1.9592,82,-1.4719,46,-2.3229,130,-0.7725,498,1.37026,194,-0.1680,121,-0.8833,117,-0.9398,173,-0.3688,862,2.40643,265,0.32470,88,-1.3594
ENSG00000119950,MXI1,58,-0.5870,62,-0.4772,59,-0.5515,66,-0.3740,95,0.17505,102,0.29392,71,-0.2655,55,-0.6511,112,0.48253,131,0.69647,90,0.08877,88,0.05895
ENSG00000119953,SMNDC1,36,-0.2045,34,-0.2628,23,-0.8781,33,-0.3412,66,0.75699,41,0.01657,35,-0.2160,77,1.02057,49,0.32021,32,-0.3632,32,-0.3543,22,-0.9002
ENSG00000108055,SMC3,78,-0.7788,65,-1.0450,41,-1.7277,114,-0.1986,253,1.08121,129,-0.0096,159,0.32546,133,0.04333,184,0.61817,210,0.77334,53,-1.3388,80,-0.7284
ENSG00000150593,PDCD4,28,-0.8445,52,0.08096,32,-0.6573,37,-0.4310,66,0.45892,50,0.01421,51,0.05834,66,0.45833,66,0.50750,49,-0.0025,46,-0.1159,32,-0.6724
ENSG00000214413,BBIP1,21,-0.2877,28,0.13421,27,0.08639,49,1.03859,33,0.40047,11,-1.3054,25,-0.0610,16,-0.6666,16,-0.7319,44,0.84436,27,0.10219,19,-0.4269
